time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
34935611 2 normal 100000000 0 100000000 10000000 10 65536 148090248 0.675264 22631 98624 364 3132466 1045809514 155817 52124394 0.229467 -1 442947 
34935611 1 normal 200000000 0 200000000 20000000 10 65536 130089543 1.5374 14798 98639 0 1523769 307598612 0 0 0.150022 -1 643187 
34939212 2 normal 100000000 0 100000000 10000000 10 65536 148109154 0.675178 22647 98696 364 3132466 1045809514 155817 52124394 0.229462 -1 443008 
34939212 1 normal 200000000 0 200000000 20000000 10 65536 130104816 1.53722 14808 98706 0 1523769 307598612 0 0 0.150021 -1 643254 
34942829 2 normal 100000000 0 100000000 10000000 10 65536 148123159 0.675114 22668 98770 365 3132466 1045809514 155817 52124394 0.229503 -1 443068 
34942829 1 normal 200000000 0 200000000 20000000 10 65536 130119008 1.53705 14819 98773 0 1523769 307598612 0 0 0.150031 -1 643320 
34946425 2 normal 100000000 0 100000000 10000000 10 65536 148141147 0.675032 22686 98843 365 3132466 1045809514 155817 52124394 0.229515 -1 443131 
34946425 1 normal 200000000 0 200000000 20000000 10 65536 130131364 1.53691 14831 98834 0 1523769 307598612 0 0 0.15006 -1 643381 
34950037 2 normal 100000000 0 100000000 10000000 10 65536 148170819 0.674897 22711 98939 365 3132466 1045809514 155817 52124394 0.229545 -1 443212 
34950037 1 normal 200000000 0 200000000 20000000 10 65536 130146993 1.53672 14842 98899 0 1523769 307598612 0 0 0.150072 -1 643444 
34953645 2 normal 100000000 0 100000000 10000000 10 65536 148188328 0.674817 22727 99014 365 3132466 1045809514 155817 52124394 0.229533 -1 443274 
34953645 1 normal 200000000 0 200000000 20000000 10 65536 130161637 1.53655 14849 98965 0 1523769 307598612 0 0 0.150043 -1 643509 
34957220 2 normal 100000000 0 100000000 10000000 10 65536 148210314 0.674717 22743 99095 365 3132466 1045809514 155817 52124394 0.229507 -1 443344 
34957220 1 normal 200000000 0 200000000 20000000 10 65536 130171607 1.53643 14858 99034 0 1523769 307598612 0 0 0.150029 -1 643578 
34960821 2 normal 100000000 0 100000000 10000000 10 65536 148237528 0.674593 22767 99193 365 3132466 1045809514 155817 52124394 0.229522 -1 443429 
34960821 1 normal 200000000 0 200000000 20000000 10 65536 130183571 1.53629 14872 99108 0 1523769 307598612 0 0 0.150059 -1 643651 
34964417 2 normal 100000000 0 100000000 10000000 10 65536 148260540 0.674488 22788 99273 365 3132466 1045809514 155817 52124394 0.229549 -1 443499 
34964417 1 normal 200000000 0 200000000 20000000 10 65536 130211242 1.53597 14885 99184 0 1523769 307598612 0 0 0.150075 -1 643727 
34968015 2 normal 100000000 0 100000000 10000000 10 65536 148279754 0.674401 22804 99352 365 3132466 1045809514 155817 52124394 0.229527 -1 443566 
34968015 1 normal 200000000 0 200000000 20000000 10 65536 130221737 1.53584 14897 99258 0 1523769 307598612 0 0 0.150084 -1 643801 
34971620 2 normal 100000000 0 100000000 10000000 10 65536 148296407 0.674325 22819 99408 365 3132466 1045809514 155817 52124394 0.229549 -1 443612 
34971620 1 normal 200000000 0 200000000 20000000 10 65536 130242591 1.5356 14905 99328 0 1523769 307598612 0 0 0.150058 -1 643871 
34975227 2 normal 100000000 0 100000000 10000000 10 65536 148316903 0.674232 22840 99482 365 3132466 1045809514 155817 52124394 0.229589 -1 443671 
34975227 1 normal 200000000 0 200000000 20000000 10 65536 130252720 1.53548 14913 99394 0 1523769 307598612 0 0 0.150039 -1 643937 
34978851 2 normal 100000000 0 100000000 10000000 10 65536 148334736 0.674151 22856 99556 365 3132466 1045809514 155817 52124394 0.229579 -1 443733 
34978851 1 normal 200000000 0 200000000 20000000 10 65536 130272907 1.53524 14925 99466 0 1523769 307598612 0 0 0.150051 -1 644009 
34982407 2 normal 100000000 0 100000000 10000000 10 65536 148366456 0.674007 22873 99637 366 3132466 1045809514 155817 52124394 0.229563 -1 443804 
34982407 1 normal 200000000 0 200000000 20000000 10 65536 130283286 1.53512 14937 99540 0 1523769 307598612 0 0 0.15006 -1 644083 
34986053 2 normal 100000000 0 100000000 10000000 10 65536 147414642 0.678359 22890 99713 366 3177368 1060763691 158631 53062722 0.229559 -1 440959 
34986053 1 normal 200000000 0 200000000 20000000 10 65536 130227649 1.53577 14949 99608 0 1548508 312561465 0 0 0.150078 -1 643851 
34989629 2 normal 100000000 0 100000000 10000000 10 65536 147434900 0.678265 22908 99780 366 3177368 1060763691 158631 53062722 0.229585 -1 441017 
34989629 1 normal 200000000 0 200000000 20000000 10 65536 130249462 1.53551 14964 99668 0 1548508 312561465 0 0 0.150138 -1 643911 
34993208 2 normal 100000000 0 100000000 10000000 10 65536 147453757 0.678179 22926 99849 366 3177368 1060763691 158631 53062722 0.229607 -1 441074 
34993208 1 normal 200000000 0 200000000 20000000 10 65536 130260462 1.53539 14973 99729 0 1548508 312561465 0 0 0.150137 -1 643972 
34996822 2 normal 100000000 0 100000000 10000000 10 65536 147471684 0.678096 22958 99945 366 3177368 1060763691 158631 53062722 0.229706 -1 441146 
34996822 1 normal 200000000 0 200000000 20000000 10 65536 130270489 1.53527 14983 99802 0 1548508 312561465 0 0 0.150127 -1 644045 
35000413 2 normal 100000000 0 100000000 10000000 10 65536 147490711 0.678009 22975 100025 367 3177368 1060763691 158631 53062722 0.229693 0.229693 441212 
35000413 1 normal 200000000 0 200000000 20000000 10 65536 130282798 1.53512 14994 99873 0 1548508 312561465 0 0 0.150131 -1 644116 
35004036 2 normal 100000000 0 100000000 10000000 10 65536 147505680 0.67794 22989 100091 368 3177368 1060763691 158631 53062722 0.229681 -1 441264 
35004036 1 normal 200000000 0 200000000 20000000 10 65536 130298949 1.53493 15003 99946 0 1548508 312561465 0 0 0.150111 -1 644188 
35007642 2 normal 100000000 0 100000000 10000000 10 65536 147524012 0.677856 23008 100167 369 3177368 1060763691 158631 53062722 0.229696 -1 441328 
35007642 1 normal 200000000 0 200000000 20000000 10 65536 130319174 1.53469 15015 100010 0 1548508 312561465 0 0 0.150135 0.150135 644250 
35011243 2 normal 100000000 0 100000000 10000000 10 65536 147539743 0.677783 23028 100237 369 3177368 1060763691 158631 53062722 0.229736 -1 441383 
35011243 1 normal 200000000 0 200000000 20000000 10 65536 130337854 1.53447 15027 100090 0 1548508 312561465 0 0 0.150135 -1 644330 
35014832 2 normal 100000000 0 100000000 10000000 10 65536 147559549 0.677693 23042 100315 371 3177368 1060763691 158631 53062722 0.229696 -1 441452 
35014832 1 normal 200000000 0 200000000 20000000 10 65536 130357328 1.53424 15033 100150 0 1548508 312561465 0 0 0.150105 -1 644389 
35018404 2 normal 100000000 0 100000000 10000000 10 65536 147589522 0.677555 23062 100405 371 3177368 1060763691 158631 53062722 0.22969 -1 441531 
35018404 1 normal 200000000 0 200000000 20000000 10 65536 130365861 1.53414 15044 100225 0 1548508 312561465 0 0 0.150102 -1 644464 
35022009 2 normal 100000000 0 100000000 10000000 10 65536 147611560 0.677454 23084 100477 371 3177368 1060763691 158631 53062722 0.229744 -1 441584 
35022009 1 normal 200000000 0 200000000 20000000 10 65536 130372710 1.53406 15052 100284 0 1548508 312561465 0 0 0.150094 -1 644523 
35025644 2 normal 100000000 0 100000000 10000000 10 65536 147630612 0.677366 23096 100546 371 3177368 1060763691 158631 53062722 0.229706 -1 441647 
35025644 1 normal 200000000 0 200000000 20000000 10 65536 130387204 1.53389 15060 100345 0 1548508 312561465 0 0 0.150082 -1 644584 
35029301 2 normal 100000000 0 100000000 10000000 10 65536 147644072 0.677305 23111 100608 371 3177368 1060763691 158631 53062722 0.229713 -1 441700 
35029301 1 normal 200000000 0 200000000 20000000 10 65536 130402446 1.53371 15072 100411 0 1548508 312561465 0 0 0.150103 -1 644648 
35032838 2 normal 100000000 0 100000000 10000000 10 65536 147659365 0.677234 23121 100670 372 3177368 1060763691 158631 53062722 0.229671 -1 441757 
35032838 1 normal 200000000 0 200000000 20000000 10 65536 130411458 1.53361 15085 100475 0 1548508 312561465 0 0 0.150137 -1 644711 
35036424 2 normal 100000000 0 100000000 10000000 10 65536 147679600 0.677142 23141 100752 372 3177368 1060763691 158631 53062722 0.229683 -1 441828 
35036424 1 normal 200000000 0 200000000 20000000 10 65536 130417396 1.53354 15097 100538 0 1548508 312561465 0 0 0.150162 -1 644774 
35040017 2 normal 100000000 0 100000000 10000000 10 65536 147690184 0.677093 23157 100817 372 3177368 1060763691 158631 53062722 0.229693 -1 441884 
35040017 1 normal 200000000 0 200000000 20000000 10 65536 130431848 1.53337 15106 100613 0 1548508 312561465 0 0 0.15014 -1 644849 
35043621 2 normal 100000000 0 100000000 10000000 10 65536 147712014 0.676993 23168 100885 372 3177368 1060763691 158631 53062722 0.229648 -1 441945 
35043621 1 normal 200000000 0 200000000 20000000 10 65536 130442988 1.53324 15121 100691 0 1548508 312561465 0 0 0.150172 -1 644927 
35047237 2 normal 100000000 0 100000000 10000000 10 65536 147734614 0.676889 23185 100953 372 3177368 1060763691 158631 53062722 0.229661 -1 442001 
35047237 1 normal 200000000 0 200000000 20000000 10 65536 130459447 1.53304 15136 100764 0 1548508 312561465 0 0 0.150212 -1 645000 
35050831 2 normal 100000000 0 100000000 10000000 10 65536 147755568 0.676793 23198 101023 372 3177368 1060763691 158631 53062722 0.229631 -1 442063 
35050831 1 normal 200000000 0 200000000 20000000 10 65536 130480442 1.5328 15143 100828 0 1548508 312561465 0 0 0.150186 -1 645064 
35054413 2 normal 100000000 0 100000000 10000000 10 65536 147777620 0.676692 23221 101106 372 3177368 1060763691 158631 53062722 0.22967 -1 442134 
35054413 1 normal 200000000 0 200000000 20000000 10 65536 130500755 1.53256 15157 100895 0 1548508 312561465 0 0 0.150225 -1 645131 
35058006 2 normal 100000000 0 100000000 10000000 10 65536 147799224 0.676594 23238 101167 372 3177368 1060763691 158631 53062722 0.229699 -1 442189 
35058006 1 normal 200000000 0 200000000 20000000 10 65536 130512743 1.53242 15162 100966 0 1548508 312561465 0 0 0.150169 -1 645201 
35061604 2 normal 100000000 0 100000000 10000000 10 65536 147818739 0.676504 23259 101250 373 3177368 1060763691 158631 53062722 0.229719 -1 442256 
35061604 1 normal 200000000 0 200000000 20000000 10 65536 130531193 1.5322 15173 101048 0 1548508 312561465 0 0 0.150156 -1 645281 
35065243 2 normal 100000000 0 100000000 10000000 10 65536 147837761 0.676417 23278 101327 373 3177368 1060763691 158631 53062722 0.229731 -1 442320 
35065243 1 normal 200000000 0 200000000 20000000 10 65536 130547129 1.53201 15183 101119 0 1548508 312561465 0 0 0.15015 -1 645352 
35068814 2 normal 100000000 0 100000000 10000000 10 65536 147855413 0.676336 23301 101403 373 3177368 1060763691 158631 53062722 0.229786 -1 442382 
35068814 1 normal 200000000 0 200000000 20000000 10 65536 130560715 1.53185 15193 101198 0 1548508 312561465 0 0 0.150131 -1 645431 
35072406 2 normal 100000000 0 100000000 10000000 10 65536 147885918 0.676197 23313 101478 374 3177368 1060763691 158631 53062722 0.229735 -1 442449 
35072406 1 normal 200000000 0 200000000 20000000 10 65536 130575842 1.53168 15201 101278 0 1548508 312561465 0 0 0.150092 -1 645511 
35076020 2 normal 100000000 0 100000000 10000000 10 65536 147912929 0.676073 23332 101555 374 3177368 1060763691 158631 53062722 0.229747 -1 442514 
35076020 1 normal 200000000 0 200000000 20000000 10 65536 130586739 1.53155 15212 101342 0 1548508 312561465 0 0 0.150106 -1 645575 
35079606 2 normal 100000000 0 100000000 10000000 10 65536 147938204 0.675958 23342 101623 374 3177368 1060763691 158631 53062722 0.229692 -1 442574 
35079606 1 normal 200000000 0 200000000 20000000 10 65536 130603652 1.53135 15225 101427 0 1548508 312561465 0 0 0.150108 -1 645660 
35083206 2 normal 100000000 0 100000000 10000000 10 65536 147956901 0.675872 23365 101703 375 3177368 1060763691 158631 53062722 0.229738 -1 442639 
35083206 1 normal 200000000 0 200000000 20000000 10 65536 130616192 1.5312 15230 101490 0 1548508 312561465 0 0 0.150064 -1 645723 
35086826 2 normal 100000000 0 100000000 10000000 10 65536 147976862 0.675781 23379 101778 375 3177368 1060763691 158631 53062722 0.229706 -1 442706 
35086826 1 normal 200000000 0 200000000 20000000 10 65536 130635495 1.53098 15251 101578 0 1548508 312561465 0 0 0.150141 -1 645811 
35090434 2 normal 100000000 0 100000000 10000000 10 65536 147998532 0.675682 23396 101852 375 3177368 1060763691 158631 53062722 0.229706 -1 442769 
35090434 1 normal 200000000 0 200000000 20000000 10 65536 130642980 1.53089 15264 101643 0 1548508 312561465 0 0 0.150173 -1 645876 
35094042 2 normal 100000000 0 100000000 10000000 10 65536 146995842 0.680291 23411 101924 375 3218024 1074295125 161757 54061338 0.229691 -1 439640 
35094042 1 normal 200000000 0 200000000 20000000 10 65536 130645916 1.53086 15281 101721 0 1579939 318942569 0 0 0.150225 -1 645820 
35097642 2 normal 100000000 0 100000000 10000000 10 65536 147024324 0.68016 23423 101992 375 3218024 1074295125 161757 54061338 0.229655 -1 439700 
35097642 1 normal 200000000 0 200000000 20000000 10 65536 130661619 1.53067 15293 101790 0 1579939 318942569 0 0 0.150241 -1 645888 
35101227 2 normal 100000000 0 100000000 10000000 10 65536 147041184 0.680082 23442 102068 375 3218024 1074295125 161757 54061338 0.22967 -1 439761 
35101227 1 normal 200000000 0 200000000 20000000 10 65536 130676160 1.5305 15303 101867 0 1579939 318942569 0 0 0.150225 -1 645965 
35104850 2 normal 100000000 0 100000000 10000000 10 65536 147066603 0.679964 23456 102143 375 3218024 1074295125 161757 54061338 0.229639 -1 439826 
35104850 1 normal 200000000 0 200000000 20000000 10 65536 130691832 1.53032 15307 101931 0 1579939 318942569 0 0 0.15017 -1 646029 
35108445 2 normal 100000000 0 100000000 10000000 10 65536 147078961 0.679907 23473 102195 376 3218024 1074295125 161757 54061338 0.229688 -1 439866 
35108445 1 normal 200000000 0 200000000 20000000 10 65536 130703657 1.53018 15313 101995 0 1579939 318942569 0 0 0.150135 -1 646093 
35112010 2 normal 100000000 0 100000000 10000000 10 65536 147093241 0.679841 23493 102264 376 3218024 1074295125 161757 54061338 0.229729 -1 439921 
35112010 1 normal 200000000 0 200000000 20000000 10 65536 130717079 1.53002 15326 102069 0 1579939 318942569 0 0 0.150153 -1 646167 
35115729 2 normal 100000000 0 100000000 10000000 10 65536 147111517 0.679756 23504 102329 376 3218024 1074295125 161757 54061338 0.229691 -1 439979 
35115729 1 normal 200000000 0 200000000 20000000 10 65536 130729080 1.52988 15333 102140 0 1579939 318942569 0 0 0.150117 -1 646237 
35119235 2 normal 100000000 0 100000000 10000000 10 65536 147132589 0.679659 23513 102401 378 3218024 1074295125 161757 54061338 0.229617 -1 440045 
35119235 1 normal 200000000 0 200000000 20000000 10 65536 130750431 1.52963 15343 102216 0 1579939 318942569 0 0 0.150104 -1 646313 
35122910 2 normal 100000000 0 100000000 10000000 10 65536 147154303 0.679559 23524 102461 378 3218024 1074295125 161757 54061338 0.22959 -1 440102 
35122910 1 normal 200000000 0 200000000 20000000 10 65536 130763439 1.52948 15347 102278 0 1579939 318942569 0 0 0.150052 -1 646375 
35126412 2 normal 100000000 0 100000000 10000000 10 65536 147176610 0.679456 23537 102538 378 3218024 1074295125 161757 54061338 0.229544 -1 440168 
35126412 1 normal 200000000 0 200000000 20000000 10 65536 130783783 1.52924 15359 102356 0 1579939 318942569 0 0 0.150055 -1 646453 
35130030 2 normal 100000000 0 100000000 10000000 10 65536 147194358 0.679374 23548 102603 378 3218024 1074295125 161757 54061338 0.229506 -1 440224 
35130030 1 normal 200000000 0 200000000 20000000 10 65536 130797281 1.52908 15372 102432 0 1579939 318942569 0 0 0.15007 -1 646528 
35133604 2 normal 100000000 0 100000000 10000000 10 65536 147211275 0.679296 23566 102679 378 3218024 1074295125 161757 54061338 0.229511 -1 440287 
35133604 1 normal 200000000 0 200000000 20000000 10 65536 130812622 1.5289 15388 102513 0 1579939 318942569 0 0 0.150108 -1 646608 
35137246 2 normal 100000000 0 100000000 10000000 10 65536 147229717 0.679211 23578 102740 379 3218024 1074295125 161757 54061338 0.229492 -1 440339 
35137246 1 normal 200000000 0 200000000 20000000 10 65536 130824214 1.52877 15395 102591 0 1579939 318942569 0 0 0.150062 -1 646686 
35140814 2 normal 100000000 0 100000000 10000000 10 65536 147241181 0.679158 23587 102800 379 3218024 1074295125 161757 54061338 0.229446 -1 440392 
35140814 1 normal 200000000 0 200000000 20000000 10 65536 130853851 1.52842 15406 102653 0 1579939 318942569 0 0 0.150078 -1 646748 
35144436 2 normal 100000000 0 100000000 10000000 10 65536 147265696 0.679045 23610 102875 381 3218024 1074295125 161757 54061338 0.229502 -1 440449 
35144436 1 normal 200000000 0 200000000 20000000 10 65536 130864974 1.52829 15412 102712 0 1579939 318942569 0 0 0.150051 -1 646807 
35148023 2 normal 100000000 0 100000000 10000000 10 65536 147281932 0.67897 23621 102930 381 3218024 1074295125 161757 54061338 0.229486 -1 440497 
35148023 1 normal 200000000 0 200000000 20000000 10 65536 130880223 1.52811 15420 102784 0 1579939 318942569 0 0 0.150023 -1 646879 
35151667 2 normal 100000000 0 100000000 10000000 10 65536 147302120 0.678877 23643 103011 381 3218024 1074295125 161757 54061338 0.229519 -1 440566 
35151667 1 normal 200000000 0 200000000 20000000 10 65536 130887468 1.52803 15428 102843 0 1579939 318942569 0 0 0.150015 -1 646938 
35155285 2 normal 100000000 0 100000000 10000000 10 65536 147317662 0.678805 23661 103071 381 3218024 1074295125 161757 54061338 0.22956 -1 440614 
35155285 1 normal 200000000 0 200000000 20000000 10 65536 130904396 1.52783 15435 102920 0 1579939 318942569 0 0 0.149971 -1 647014 
35158823 2 normal 100000000 0 100000000 10000000 10 65536 147332399 0.678737 23680 103143 381 3218024 1074295125 161757 54061338 0.229584 -1 440673 
35158823 1 normal 200000000 0 200000000 20000000 10 65536 130919804 1.52765 15449 102987 0 1579939 318942569 0 0 0.150009 -1 647080 
35162418 2 normal 100000000 0 100000000 10000000 10 65536 147342373 0.678691 23698 103203 382 3218024 1074295125 161757 54061338 0.229625 -1 440722 
35162418 1 normal 200000000 0 200000000 20000000 10 65536 130933372 1.52749 15459 103068 0 1579939 318942569 0 0 0.149988 -1 647161 
35166033 2 normal 100000000 0 100000000 10000000 10 65536 147359248 0.678614 23715 103270 382 3218024 1074295125 161757 54061338 0.229641 -1 440779 
35166033 1 normal 200000000 0 200000000 20000000 10 65536 130948634 1.52732 15469 103134 0 1579939 318942569 0 0 0.149989 -1 647227 
35169606 2 normal 100000000 0 100000000 10000000 10 65536 147381879 0.678509 23729 103338 382 3218024 1074295125 161757 54061338 0.229625 -1 440839 
35169606 1 normal 200000000 0 200000000 20000000 10 65536 130962459 1.52716 15477 103196 0 1579939 318942569 0 0 0.149977 -1 647289 
35173239 2 normal 100000000 0 100000000 10000000 10 65536 147400110 0.678426 23745 103405 382 3218024 1074295125 161757 54061338 0.229631 -1 440892 
35173239 1 normal 200000000 0 200000000 20000000 10 65536 130979092 1.52696 15490 103277 0 1579939 318942569 0 0 0.149985 -1 647370 
35176814 2 normal 100000000 0 100000000 10000000 10 65536 147418431 0.678341 23757 103465 383 3218024 1074295125 161757 54061338 0.229614 -1 440945 
35176814 1 normal 200000000 0 200000000 20000000 10 65536 130993691 1.52679 15498 103340 0 1579939 318942569 0 0 0.149971 -1 647433 
35180426 2 normal 100000000 0 100000000 10000000 10 65536 147435644 0.678262 23773 103533 383 3218024 1074295125 161757 54061338 0.229618 -1 441003 
35180426 1 normal 200000000 0 200000000 20000000 10 65536 131009360 1.52661 15514 103412 0 1579939 318942569 0 0 0.150021 -1 647505 
35184015 2 normal 100000000 0 100000000 10000000 10 65536 147455245 0.678172 23782 103588 383 3218024 1074295125 161757 54061338 0.229583 -1 441053 
35184015 1 normal 200000000 0 200000000 20000000 10 65536 131022880 1.52645 15527 103480 0 1579939 318942569 0 0 0.150048 -1 647573 
35187630 2 normal 100000000 0 100000000 10000000 10 65536 147477940 0.678068 23794 103650 383 3218024 1074295125 161757 54061338 0.229561 -1 441107 
35187630 1 normal 200000000 0 200000000 20000000 10 65536 131036391 1.52629 15530 103550 0 1579939 318942569 0 0 0.149976 -1 647642 
35191222 2 normal 100000000 0 100000000 10000000 10 65536 147491655 0.678004 23812 103725 383 3218024 1074295125 161757 54061338 0.229569 -1 441171 
35191222 1 normal 200000000 0 200000000 20000000 10 65536 131051478 1.52612 15539 103629 0 1579939 318942569 0 0 0.149948 -1 647721 
35194843 2 normal 100000000 0 100000000 10000000 10 65536 147507699 0.677931 23831 103787 383 3218024 1074295125 161757 54061338 0.229614 -1 441220 
35194843 1 normal 200000000 0 200000000 20000000 10 65536 131068131 1.52592 15553 103700 0 1579939 318942569 0 0 0.149981 -1 647792 
35198407 2 normal 100000000 0 100000000 10000000 10 65536 147539492 0.677785 23847 103869 383 3218024 1074295125 161757 54061338 0.229587 -1 441293 
35198407 1 normal 200000000 0 200000000 20000000 10 65536 131078729 1.5258 15560 103762 0 1579939 318942569 0 0 0.149959 -1 647854 
35202013 2 normal 100000000 0 100000000 10000000 10 65536 147561064 0.677686 23862 103933 383 3218024 1074295125 161757 54061338 0.22959 -1 441350 
35202013 1 normal 200000000 0 200000000 20000000 10 65536 131088260 1.52569 15566 103825 0 1579939 318942569 0 0 0.149925 -1 647917 
35205624 2 normal 100000000 0 100000000 10000000 10 65536 146596186 0.682146 23878 103992 383 3262183 1089070104 164587 55006414 0.229614 -1 438458 
35205624 1 normal 200000000 0 200000000 20000000 10 65536 131041882 1.52623 15575 103896 0 1605854 324077107 0 0 0.14991 -1 647721 
35209233 2 normal 100000000 0 100000000 10000000 10 65536 146616357 0.682052 23893 104063 383 3262183 1089070104 164587 55006414 0.229601 -1 438520 
35209233 1 normal 200000000 0 200000000 20000000 10 65536 131052388 1.52611 15587 103960 0 1605854 324077107 0 0 0.149933 -1 647783 
35212822 2 normal 100000000 0 100000000 10000000 10 65536 146631743 0.681981 23912 104136 383 3262183 1089070104 164587 55006414 0.229623 -1 438581 
35212822 1 normal 200000000 0 200000000 20000000 10 65536 131063855 1.52597 15598 104021 0 1605854 324077107 0 0 0.14995 -1 647842 
35216409 2 normal 100000000 0 100000000 10000000 10 65536 146646193 0.681913 23932 104205 383 3262183 1089070104 164587 55006414 0.229663 -1 438637 
35216409 1 normal 200000000 0 200000000 20000000 10 65536 131078603 1.5258 15610 104090 0 1605854 324077107 0 0 0.149966 -1 647911 
35220015 2 normal 100000000 0 100000000 10000000 10 65536 146671029 0.681798 23950 104287 383 3262183 1089070104 164587 55006414 0.229655 -1 438705 
35220015 1 normal 200000000 0 200000000 20000000 10 65536 131090428 1.52566 15619 104160 0 1605854 324077107 0 0 0.149952 -1 647980 
35223640 2 normal 100000000 0 100000000 10000000 10 65536 146684354 0.681736 23968 104350 383 3262183 1089070104 164587 55006414 0.229689 -1 438756 
35223640 1 normal 200000000 0 200000000 20000000 10 65536 131104415 1.5255 15626 104226 0 1605854 324077107 0 0 0.149924 -1 648045 
35227218 2 normal 100000000 0 100000000 10000000 10 65536 146705597 0.681637 23977 104416 383 3262183 1089070104 164587 55006414 0.22963 -1 438816 
35227218 1 normal 200000000 0 200000000 20000000 10 65536 131122143 1.5253 15637 104303 0 1605854 324077107 0 0 0.149919 -1 648122 
35230819 2 normal 100000000 0 100000000 10000000 10 65536 146722996 0.681556 23995 104494 383 3262183 1089070104 164587 55006414 0.22963 -1 438882 
35230819 1 normal 200000000 0 200000000 20000000 10 65536 131134975 1.52515 15653 104392 0 1605854 324077107 0 0 0.149944 -1 648211 
35234431 2 normal 100000000 0 100000000 10000000 10 65536 146749107 0.681435 24014 104570 383 3262183 1089070104 164587 55006414 0.229645 -1 438944 
35234431 1 normal 200000000 0 200000000 20000000 10 65536 131147913 1.525 15665 104466 0 1605854 324077107 0 0 0.149953 -1 648284 
35238034 2 normal 100000000 0 100000000 10000000 10 65536 146771446 0.681331 24025 104638 383 3262183 1089070104 164587 55006414 0.229601 -1 439008 
35238034 1 normal 200000000 0 200000000 20000000 10 65536 131170199 1.52474 15683 104554 0 1605854 324077107 0 0 0.149999 -1 648371 
35241643 2 normal 100000000 0 100000000 10000000 10 65536 146803773 0.681181 24047 104718 383 3262183 1089070104 164587 55006414 0.229636 -1 439072 
35241643 1 normal 200000000 0 200000000 20000000 10 65536 131185824 1.52455 15700 104638 0 1605854 324077107 0 0 0.150041 -1 648455 
35245212 2 normal 100000000 0 100000000 10000000 10 65536 146819877 0.681107 24069 104790 383 3262183 1089070104 164587 55006414 0.229688 -1 439126 
35245212 1 normal 200000000 0 200000000 20000000 10 65536 131199856 1.52439 15709 104704 0 1605854 324077107 0 0 0.150032 -1 648520 
35248819 2 normal 100000000 0 100000000 10000000 10 65536 146834404 0.681039 24086 104853 383 3262183 1089070104 164587 55006414 0.229712 -1 439176 
35248819 1 normal 200000000 0 200000000 20000000 10 65536 131214748 1.52422 15718 104781 0 1605854 324077107 0 0 0.150008 -1 648596 
35252420 2 normal 100000000 0 100000000 10000000 10 65536 146854683 0.680945 24098 104929 383 3262183 1089070104 164587 55006414 0.22966 -1 439245 
35252420 1 normal 200000000 0 200000000 20000000 10 65536 131231330 1.52403 15725 104860 0 1605854 324077107 0 0 0.149962 -1 648674 
35256004 2 normal 100000000 0 100000000 10000000 10 65536 146868612 0.680881 24117 104997 383 3262183 1089070104 164587 55006414 0.229692 -1 439301 
35256004 1 normal 200000000 0 200000000 20000000 10 65536 131261768 1.52367 15739 104939 0 1605854 324077107 0 0 0.149982 -1 648753 
35259612 2 normal 100000000 0 100000000 10000000 10 65536 146891056 0.680777 24135 105077 383 3262183 1089070104 164587 55006414 0.229689 -1 439372 
35259612 1 normal 200000000 0 200000000 20000000 10 65536 131272790 1.52354 15746 105006 0 1605854 324077107 0 0 0.149953 -1 648820 
35263247 2 normal 100000000 0 100000000 10000000 10 65536 146909680 0.68069 24149 105154 383 3262183 1089070104 164587 55006414 0.229654 -1 439436 
35263247 1 normal 200000000 0 200000000 20000000 10 65536 131283330 1.52342 15755 105080 0 1605854 324077107 0 0 0.149933 -1 648894 
35266806 2 normal 100000000 0 100000000 10000000 10 65536 146934049 0.680577 24174 105241 383 3262183 1089070104 164587 55006414 0.229701 -1 439507 
35266806 1 normal 200000000 0 200000000 20000000 10 65536 131300436 1.52322 15769 105154 0 1605854 324077107 0 0 0.149961 -1 648968 
35270409 2 normal 100000000 0 100000000 10000000 10 65536 146949313 0.680507 24194 105309 383 3262183 1089070104 164587 55006414 0.229743 -1 439564 
35270409 1 normal 200000000 0 200000000 20000000 10 65536 131316132 1.52304 15785 105237 0 1605854 324077107 0 0 0.149995 -1 649050 
35274015 2 normal 100000000 0 100000000 10000000 10 65536 146969526 0.680413 24210 105378 383 3262183 1089070104 164587 55006414 0.229744 -1 439627 
35274015 1 normal 200000000 0 200000000 20000000 10 65536 131328062 1.5229 15795 105303 0 1605854 324077107 0 0 0.149996 -1 649116 
35277614 2 normal 100000000 0 100000000 10000000 10 65536 146993079 0.680304 24237 105466 383 3262183 1089070104 164587 55006414 0.229809 -1 439700 
35277614 1 normal 200000000 0 200000000 20000000 10 65536 131344550 1.52271 15810 105380 0 1605854 324077107 0 0 0.150028 -1 649191 
35281226 2 normal 100000000 0 100000000 10000000 10 65536 147014716 0.680204 24252 105523 383 3262183 1089070104 164587 55006414 0.229827 -1 439748 
35281226 1 normal 200000000 0 200000000 20000000 10 65536 131356713 1.52257 15821 105446 0 1605854 324077107 0 0 0.150039 -1 649257 
35284825 2 normal 100000000 0 100000000 10000000 10 65536 147036050 0.680105 24271 105607 383 3262183 1089070104 164587 55006414 0.229824 -1 439821 
