time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
24900001 2 normal 800000000 0 800000000 80000000 10 65536 401929052 1.9904 2415705 2450000 0 0 0 0 0 0.986002 -1 1942433 
24900001 1 normal 800000000 0 800000000 80000000 10 65536 901915953 0.887001 2151294 2450001 0 0 0 0 0 0.878079 -1 4360988 
25000001 2 normal 800000000 0 800000000 80000000 10 65536 402039145 1.98986 2465173 2500000 0 0 0 0 0 0.986069 0.988656 1942965 
25000001 1 normal 800000000 0 800000000 80000000 10 65536 902943888 0.885991 2196323 2500001 0 0 0 0 0 0.878529 0.89718 4365959 
25100001 2 normal 800000000 0 800000000 80000000 10 65536 402145101 1.98933 2514661 2550000 0 0 0 0 0 0.986142 -1 1943477 
25100001 1 normal 800000000 0 800000000 80000000 10 65536 903955033 0.885 2241433 2550001 0 0 0 0 0 0.878993 -1 4370849 
25200001 2 normal 800000000 0 800000000 80000000 10 65536 402249616 1.98881 2564156 2600000 0 0 0 0 0 0.986214 -1 1943982 
25200001 1 normal 800000000 0 800000000 80000000 10 65536 904955043 0.884022 2286597 2600001 0 0 0 0 0 0.87946 -1 4375685 
25300001 2 normal 800000000 0 800000000 80000000 10 65536 402357031 1.98828 2613637 2650000 0 0 0 0 0 0.986278 -1 1944501 
25300001 1 normal 800000000 0 800000000 80000000 10 65536 905956050 0.883045 2331756 2650001 0 0 0 0 0 0.879908 -1 4380526 
25400001 2 normal 800000000 0 800000000 80000000 10 65536 402450360 1.98782 2663186 2700000 0 0 0 0 0 0.986365 -1 1944952 
25400001 1 normal 800000000 0 800000000 80000000 10 65536 906933326 0.882094 2377030 2700001 0 0 0 0 0 0.880381 -1 4385252 
25500001 2 normal 800000000 0 800000000 80000000 10 65536 402554049 1.98731 2712685 2750000 0 0 0 0 0 0.986431 -1 1945453 
25500001 1 normal 800000000 0 800000000 80000000 10 65536 907937888 0.881118 2422172 2750001 0 0 0 0 0 0.880789 -1 4390110 
25600001 2 normal 800000000 0 800000000 80000000 10 65536 402658563 1.98679 2762180 2800000 0 0 0 0 0 0.986493 -1 1945958 
25600001 1 normal 800000000 0 800000000 80000000 10 65536 908895367 0.880189 2467542 2800001 0 0 0 0 0 0.881265 -1 4394740 
25700001 2 normal 800000000 0 800000000 80000000 10 65536 402769074 1.98625 2811646 2850000 0 0 0 0 0 0.986542 -1 1946492 
25700001 1 normal 800000000 0 800000000 80000000 10 65536 909835391 0.87928 2512996 2850001 0 0 0 0 0 0.881753 -1 4399286 
25800001 2 normal 800000000 0 800000000 80000000 10 65536 402867169 1.98577 2861172 2900000 0 0 0 0 0 0.986611 -1 1946966 
