time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
23700001 2 normal 800000000 -371982336 428017664 80000000 10 65536 616739882 0.694 1809568 1850000 3601 126418984 42366741244 147219 49137673 0.978145 -1 1840350 
23700001 1 normal 800000000 371982336 1171982336 80000000 10 65536 874555154 1.34009 1581550 1839981 9287 281112549 56789896259 39518 8063752 0.859547 -1 4332991 
23800001 2 normal 800000000 -385155072 414844928 80000000 10 65536 615310968 0.674204 1858167 1900000 3700 129436396 43372949930 154308 51507281 0.977983 -1 1836372 
23800001 1 normal 800000000 385155072 1185155072 80000000 10 65536 876025964 1.35288 1624701 1889704 9587 283321507 57235383250 39518 8063752 0.859765 -1 4341086 
23900001 2 normal 800000000 -396361728 403638272 80000000 10 65536 614148925 0.657232 1906702 1950000 3819 132664318 44454925216 160328 53513838 0.977796 -1 1832792 
23900001 1 normal 800000000 396361728 1196361728 80000000 10 65536 876677323 1.36465 1667878 1939425 9877 285667511 57709227436 39518 8063752 0.859986 -1 4345859 
24000001 2 normal 800000000 -407371776 392628224 80000000 10 65536 613573771 0.639904 1955226 2000000 3925 135664302 45459180369 164800 55022900 0.977613 0.971654 1831423 
24000001 1 normal 800000000 407371776 1207371776 80000000 10 65536 877538376 1.37586 1711096 1989160 10151 287889300 58156993083 39518 8063752 0.86021 -1 4350532 
24100001 2 normal 800000000 -418578432 381421568 80000000 10 65536 612672446 0.622554 2003651 2050000 4043 138682584 46468779323 170916 57062418 0.977391 -1 1828407 
24100001 1 normal 800000000 418578432 1218578432 80000000 10 65536 879111188 1.38615 1754283 2038892 10440 290082625 58599660696 39518 8063752 0.86041 -1 4358229 
24200001 2 normal 800000000 -426967040 373032960 80000000 10 65536 610988900 0.61054 2052056 2100000 4182 141966766 47569441016 177212 59212405 0.97717 -1 1823570 
24200001 1 normal 800000000 426967040 1226967040 80000000 10 65536 879954004 1.39435 1797567 2088619 10706 292336606 59054270421 39518 8063752 0.860649 -1 4362202 
24300001 2 normal 800000000 -439222272 360777728 80000000 10 65536 609967234 0.591471 2100431 2150000 4294 145204155 48651907072 182101 60836279 0.976945 -1 1820253 
24300001 1 normal 800000000 439222272 1239222272 80000000 10 65536 880606867 1.40724 1840844 2138364 11005 294682611 59527475782 39518 8063752 0.860866 -1 4365825 
24400001 2 normal 800000000 -448987136 351012864 80000000 10 65536 609009174 0.576367 2148851 2200000 4413 148221357 49662247116 187561 62708029 0.97675 -1 1817429 
24400001 1 normal 800000000 448987136 1248987136 80000000 10 65536 882344907 1.41553 1884206 2188112 11273 296871997 59969259228 39518 8063752 0.86111 0.868084 4373995 
24500001 2 normal 800000000 -457834496 342165504 80000000 10 65536 608750654 0.562078 2197202 2250000 4545 151195320 50660804131 190734 63811325 0.976534 -1 1816888 
24500001 1 normal 800000000 457834496 1257834496 80000000 10 65536 882759499 1.42489 1927563 2237851 11541 299116041 60422132530 39518 8063752 0.861346 -1 4377355 
24600001 2 normal 800000000 -469303296 330696704 80000000 10 65536 607653422 0.544219 2245588 2300000 4657 154345351 51715778457 197325 66016729 0.976343 -1 1813712 
24600001 1 normal 800000000 469303296 1269303296 80000000 10 65536 883498679 1.43668 1970846 2287564 11828 301606334 60922897752 39518 8063752 0.861548 -1 4381572 
24700001 2 normal 800000000 -479854592 320145408 80000000 10 65536 606655077 0.527722 2293879 2350000 4751 157378727 52734136995 203091 67999432 0.976119 -1 1810689 
24700001 1 normal 800000000 479854592 1279854592 80000000 10 65536 885403827 1.4455 2014131 2337266 12083 303755067 61356940492 39518 8063752 0.861747 -1 4391172 
24800001 2 normal 800000000 -491061248 308938752 80000000 10 65536 605486844 0.510232 2342198 2400000 4859 160546556 53795472661 209695 70124448 0.975916 -1 1807075 
24800001 1 normal 800000000 491061248 1291061248 80000000 10 65536 886207050 1.45684 2057387 2386983 12361 306210714 61851502356 39518 8063752 0.861919 -1 4394973 
24900001 2 normal 800000000 -503906304 296093696 80000000 10 65536 604399772 0.489897 2390419 2450000 4972 163537418 54796510906 215722 72097370 0.975681 -1 1803624 
24900001 1 normal 800000000 503906304 1303906304 80000000 10 65536 887962625 1.46842 2100778 2436714 12670 308455384 62302849828 39518 8063752 0.862136 -1 4403889 
25000001 2 normal 800000000 -515178496 284821504 80000000 10 65536 603467403 0.471975 2438637 2500000 5085 166727221 55863003254 220437 73711723 0.975455 0.966822 1801124 
25000001 1 normal 800000000 515178496 1315178496 80000000 10 65536 888109473 1.48087 2144113 2486435 12955 310884714 62792292629 39518 8063752 0.862324 -1 4405596 
25100001 2 normal 800000000 -525991936 274008064 80000000 10 65536 602991129 0.454415 2486832 2550000 5193 169700123 56858849687 225028 75305797 0.975228 -1 1799736 
25100001 1 normal 800000000 525991936 1325991936 80000000 10 65536 888859047 1.49179 2187527 2536159 13227 313148518 63248367289 39518 8063752 0.862535 -1 4409806 
25200001 2 normal 800000000 -536150016 263849984 80000000 10 65536 601913957 0.438352 2535037 2600000 5302 172911647 57935128863 230695 77265029 0.975014 -1 1796243 
25200001 1 normal 800000000 536150016 1336150016 80000000 10 65536 889583392 1.502 2231055 2585920 13491 315533938 63728125193 39518 8063752 0.86277 -1 4414491 
25300001 2 normal 800000000 -548470784 251529216 80000000 10 65536 600098995 0.419146 2583298 2650000 5388 176178735 59030235981 238310 79815766 0.974829 -1 1791001 
