time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
144057 2 normal 100000000 0 100000000 10000000 10 65536 935918 106.847 0 2866 0 0 0 0 0 0 -1 2866 
144057 1 normal 200000000 0 200000000 20000000 10 65536 561750 356.03 1 2882 0 0 0 0 0 0.000346981 -1 2882 
147657 2 normal 100000000 0 100000000 10000000 10 65536 966422 103.474 0 2946 0 0 0 0 0 0 -1 2946 
147657 1 normal 200000000 0 200000000 20000000 10 65536 574590 348.074 1 2961 0 0 0 0 0 0.000337724 -1 2961 
151229 2 normal 100000000 0 100000000 10000000 10 65536 989764 101.034 0 3009 0 0 0 0 0 0 -1 3009 
151229 1 normal 200000000 0 200000000 20000000 10 65536 592964 337.289 1 3033 0 0 0 0 0 0.000329707 -1 3033 
154865 2 normal 100000000 0 100000000 10000000 10 65536 1006376 99.3664 0 3069 0 0 0 0 0 0 -1 3069 
154865 1 normal 200000000 0 200000000 20000000 10 65536 612320 326.627 1 3111 0 0 0 0 0 0.00032144 -1 3111 
158494 2 normal 100000000 0 100000000 10000000 10 65536 1028903 97.1909 0 3123 0 0 0 0 0 0 -1 3123 
158494 1 normal 200000000 0 200000000 20000000 10 65536 628281 318.329 2 3191 0 0 0 0 0 0.000626763 -1 3191 
162051 2 normal 100000000 0 100000000 10000000 10 65536 1047927 95.4265 0 3185 0 0 0 0 0 0 -1 3185 
162051 1 normal 200000000 0 200000000 20000000 10 65536 635971 314.48 2 3260 0 0 0 0 0 0.000613497 -1 3260 
165646 2 normal 100000000 0 100000000 10000000 10 65536 1078975 92.6806 0 3252 0 0 0 0 0 0 -1 3252 
165646 1 normal 200000000 0 200000000 20000000 10 65536 647194 309.026 2 3318 0 0 0 0 0 0.000602773 -1 3318 
169246 2 normal 100000000 0 100000000 10000000 10 65536 1105107 90.489 0 3327 0 0 0 0 0 0 -1 3327 
169246 1 normal 200000000 0 200000000 20000000 10 65536 656468 304.661 2 3385 0 0 0 0 0 0.000590842 -1 3385 
172838 2 normal 100000000 0 100000000 10000000 10 65536 1125909 88.8171 1 3392 0 0 0 0 0 0.000294811 -1 3391 
172838 1 normal 200000000 0 200000000 20000000 10 65536 671340 297.912 2 3451 0 0 0 0 0 0.000579542 -1 3451 
176430 2 normal 100000000 0 100000000 10000000 10 65536 1154820 86.5936 2 3466 0 0 0 0 0 0.000577034 -1 3464 
176430 1 normal 200000000 0 200000000 20000000 10 65536 690010 289.851 2 3539 0 0 0 0 0 0.000565131 -1 3539 
180028 2 normal 100000000 0 100000000 10000000 10 65536 1180538 84.7071 2 3540 0 0 0 0 0 0.000564972 -1 3538 
180028 1 normal 200000000 0 200000000 20000000 10 65536 709662 281.824 2 3610 0 0 0 0 0 0.000554017 -1 3610 
183651 2 normal 100000000 0 100000000 10000000 10 65536 1199805 83.3469 2 3614 0 0 0 0 0 0.000553403 -1 3612 
183651 1 normal 200000000 0 200000000 20000000 10 65536 725387 275.715 2 3678 0 0 0 0 0 0.000543774 -1 3678 
187293 2 normal 100000000 0 100000000 10000000 10 65536 1216240 82.2206 2 3666 0 0 0 0 0 0.000545554 -1 3664 
187293 1 normal 200000000 0 200000000 20000000 10 65536 736585 271.523 3 3746 0 0 0 0 0 0.000800854 -1 3746 
190856 2 normal 100000000 0 100000000 10000000 10 65536 1239479 80.6791 2 3733 0 0 0 0 0 0.000535762 -1 3731 
190856 1 normal 200000000 0 200000000 20000000 10 65536 748175 267.317 4 3812 0 0 0 0 0 0.00104932 -1 3812 
194453 2 normal 100000000 0 100000000 10000000 10 65536 1262915 79.1819 2 3815 0 0 0 0 0 0.000524246 -1 3813 
194453 1 normal 200000000 0 200000000 20000000 10 65536 759675 263.27 4 3887 0 0 0 0 0 0.00102907 -1 3887 
198066 2 normal 100000000 0 100000000 10000000 10 65536 1284298 77.8635 2 3881 0 0 0 0 0 0.000515331 -1 3879 
